PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P467
Station name, AlabamaHilCS2006
Begin Date, 2006-03-17
End Date, 2018-09-15
Release Date, 2018-11-17
Source file, P467.nmt.nam08.pos
Offset from source file, 31.14 mm North, -29.12 mm East, -4.87 mm Vertical
Reference position, 36.5702022947 North Latitude, -118.0906232152 East Longitude, 1380.13029 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2006-12-24,2.24, -1.78, -6.22, 1.13, 1.09, 4.97, repro,
2006-12-25,2.71, -1.92, 1.08, 1.26, 1.21, 5.45, repro,
2006-12-26,-1.82, 1.63, 14.67, 1.8, 1.77, 7.59, repro,
2006-12-27,2.25, -3.86, -23.06, 2.55, 2.43, 10.59, repro,
2006-12-28,4.75, -4.03, -5.90, 1.41, 1.35, 6.07, repro,
2006-12-29,2.55, -3.27, -2.76, 1.22, 1.16, 5.3, repro,
2006-12-30,1.98, -2.79, -7.12, 1.07, 1.01, 4.7, repro,
2006-12-31,1.69, -2.44, -7.18, 1.63, 1.53, 7.19, repro,
2007-01-01,3.87, -2.05, -1.83, 1.37, 1.3, 5.92, repro,
2007-01-02,2.81, -2.51, -5.34, 1.18, 1.12, 5.09, repro,
2007-01-03,2.39, -2.94, -3.72, 1.21, 1.16, 5.23, repro,
2007-01-04,1.25, -1.55, 5.04, 1.64, 1.58, 6.85, repro,
2007-01-05,4.46, -4.29, -2.19, 1.5, 1.44, 6.34, repro,
2007-01-06,2.70, -2.85, -1.05, 1.13, 1.09, 4.89, repro,
2007-01-07,2.62, -2.24, -7.98, 1.18, 1.13, 5.06, repro,
2007-01-08,2.69, -2.78, -10.37, 1.1, 1.05, 4.71, repro,
2007-01-09,2.24, -2.63, -11.53, 1.14, 1.07, 4.85, repro,
2007-01-10,2.57, -1.34, -3.50, 1.19, 1.13, 4.92, repro,
2007-01-11,0.87, 0.52, -11.03, 1.57, 1.5, 6.47, repro,
2007-01-12,2.29, -2.93, -4.54, 1.13, 1.1, 4.82, repro,
2007-01-13,1.87, -2.23, -3.50, 1.08, 1.06, 4.68, repro,
